2025-07-05 23:40:13,133 | INFO | __main__ | Starting crawl stage
2025-07-05 23:40:13,422 | INFO | httpx | HTTP Request: GET https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/recent_review_links?select=link%2Cpost_date "HTTP/2 200 OK"
2025-07-05 23:40:13,424 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com
2025-07-05 23:40:13,543 | INFO | crawler.sources.baradwajrangan_links | Page 1 attempt 1 length=197714
2025-07-05 23:40:13,580 | INFO | crawler.sources.baradwajrangan_links | Skipping known link: https://baradwajrangan.wordpress.com/2025/07/05/readers-write-in-824-love-actually/
2025-07-05 23:40:13,580 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/2/
2025-07-05 23:40:13,609 | INFO | crawler.sources.baradwajrangan_links | Page 2 attempt 1 length=210983
2025-07-05 23:40:13,635 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/3/
2025-07-05 23:40:13,657 | INFO | crawler.sources.baradwajrangan_links | Page 3 attempt 1 length=215790
2025-07-05 23:40:13,683 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/4/
2025-07-05 23:40:13,711 | INFO | crawler.sources.baradwajrangan_links | Page 4 attempt 1 length=211877
2025-07-05 23:40:13,734 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/5/
2025-07-05 23:40:13,783 | INFO | crawler.sources.baradwajrangan_links | Page 5 attempt 1 length=212243
2025-07-05 23:40:13,809 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/6/
2025-07-05 23:40:13,835 | INFO | crawler.sources.baradwajrangan_links | Page 6 attempt 1 length=211353
2025-07-05 23:40:13,862 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/7/
2025-07-05 23:40:13,886 | INFO | crawler.sources.baradwajrangan_links | Page 7 attempt 1 length=212149
2025-07-05 23:40:13,910 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/8/
2025-07-05 23:40:13,933 | INFO | crawler.sources.baradwajrangan_links | Page 8 attempt 1 length=210452
2025-07-05 23:40:13,958 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/9/
2025-07-05 23:40:13,979 | INFO | crawler.sources.baradwajrangan_links | Page 9 attempt 1 length=209879
2025-07-05 23:40:14,001 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/10/
2025-07-05 23:40:14,025 | INFO | crawler.sources.baradwajrangan_links | Page 10 attempt 1 length=209115
2025-07-05 23:40:14,049 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/11/
2025-07-05 23:40:14,079 | INFO | crawler.sources.baradwajrangan_links | Page 11 attempt 1 length=211261
2025-07-05 23:40:14,123 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/12/
2025-07-05 23:40:14,145 | INFO | crawler.sources.baradwajrangan_links | Page 12 attempt 1 length=211628
