2025-07-05 23:23:11,093 | INFO | __main__ | Starting crawl stage
2025-07-05 23:23:11,457 | INFO | httpx | HTTP Request: GET https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/recent_review_links?select=link%2Cpost_date "HTTP/2 200 OK"
2025-07-05 23:23:11,462 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com
2025-07-05 23:23:11,584 | INFO | crawler.sources.baradwajrangan_links | Page 1 attempt 1 length=197714
2025-07-05 23:23:11,610 | INFO | crawler.sources.baradwajrangan_links | Skipping known link: https://baradwajrangan.wordpress.com/2025/07/05/readers-write-in-824-love-actually/
2025-07-05 23:23:11,610 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/2/
2025-07-05 23:23:11,637 | INFO | crawler.sources.baradwajrangan_links | Page 2 attempt 1 length=210983
2025-07-05 23:23:11,663 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/3/
2025-07-05 23:23:11,692 | INFO | crawler.sources.baradwajrangan_links | Page 3 attempt 1 length=215790
2025-07-05 23:23:11,721 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/4/
2025-07-05 23:23:11,745 | INFO | crawler.sources.baradwajrangan_links | Page 4 attempt 1 length=211877
2025-07-05 23:23:11,766 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/5/
2025-07-05 23:23:11,786 | INFO | crawler.sources.baradwajrangan_links | Page 5 attempt 1 length=212243
2025-07-05 23:23:11,808 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/6/
2025-07-05 23:23:11,837 | INFO | crawler.sources.baradwajrangan_links | Page 6 attempt 1 length=211353
2025-07-05 23:23:11,861 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/7/
2025-07-05 23:23:11,887 | INFO | crawler.sources.baradwajrangan_links | Page 7 attempt 1 length=212149
2025-07-05 23:23:11,910 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/8/
2025-07-05 23:23:11,931 | INFO | crawler.sources.baradwajrangan_links | Page 8 attempt 1 length=210452
2025-07-05 23:23:11,956 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/9/
2025-07-05 23:23:11,989 | INFO | crawler.sources.baradwajrangan_links | Page 9 attempt 1 length=209879
2025-07-05 23:23:12,010 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/10/
2025-07-05 23:23:12,043 | INFO | crawler.sources.baradwajrangan_links | Page 10 attempt 1 length=209115
2025-07-05 23:23:12,067 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/11/
2025-07-05 23:23:12,088 | INFO | crawler.sources.baradwajrangan_links | Page 11 attempt 1 length=211261
2025-07-05 23:23:12,129 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/12/
2025-07-05 23:23:12,153 | INFO | crawler.sources.baradwajrangan_links | Page 12 attempt 1 length=211628
2025-07-05 23:23:12,175 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/13/
2025-07-05 23:23:12,202 | INFO | crawler.sources.baradwajrangan_links | Page 13 attempt 1 length=212079
2025-07-05 23:23:12,226 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/14/
2025-07-05 23:23:12,257 | INFO | crawler.sources.baradwajrangan_links | Page 14 attempt 1 length=212411
2025-07-05 23:23:12,279 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/15/
2025-07-05 23:23:12,303 | INFO | crawler.sources.baradwajrangan_links | Page 15 attempt 1 length=209877
2025-07-05 23:23:12,326 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/16/
2025-07-05 23:23:12,349 | INFO | crawler.sources.baradwajrangan_links | Page 16 attempt 1 length=210408
2025-07-05 23:23:12,371 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/17/
2025-07-05 23:23:12,442 | INFO | crawler.sources.baradwajrangan_links | Page 17 attempt 1 length=210700
2025-07-05 23:23:12,470 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/18/
2025-07-05 23:23:12,489 | INFO | crawler.sources.baradwajrangan_links | Page 18 attempt 1 length=209572
2025-07-05 23:23:12,514 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/19/
2025-07-05 23:23:12,538 | INFO | crawler.sources.baradwajrangan_links | Page 19 attempt 1 length=210901
2025-07-05 23:23:12,561 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/20/
2025-07-05 23:23:12,587 | INFO | crawler.sources.baradwajrangan_links | Page 20 attempt 1 length=208971
2025-07-05 23:23:12,611 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/21/
2025-07-05 23:23:12,633 | INFO | crawler.sources.baradwajrangan_links | Page 21 attempt 1 length=210480
2025-07-05 23:23:12,655 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/22/
2025-07-05 23:23:12,675 | INFO | crawler.sources.baradwajrangan_links | Page 22 attempt 1 length=209685
2025-07-05 23:23:12,699 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/23/
2025-07-05 23:23:12,727 | INFO | crawler.sources.baradwajrangan_links | Page 23 attempt 1 length=208151
2025-07-05 23:23:12,749 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/24/
2025-07-05 23:23:12,773 | INFO | crawler.sources.baradwajrangan_links | Page 24 attempt 1 length=209874
2025-07-05 23:23:12,797 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/25/
2025-07-05 23:23:12,815 | INFO | crawler.sources.baradwajrangan_links | Page 25 attempt 1 length=208811
2025-07-05 23:23:12,840 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/26/
2025-07-05 23:23:12,863 | INFO | crawler.sources.baradwajrangan_links | Page 26 attempt 1 length=210063
2025-07-05 23:23:12,885 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/27/
2025-07-05 23:23:12,932 | INFO | crawler.sources.baradwajrangan_links | Page 27 attempt 1 length=207594
2025-07-05 23:23:12,955 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/28/
2025-07-05 23:23:12,984 | INFO | crawler.sources.baradwajrangan_links | Page 28 attempt 1 length=210554
2025-07-05 23:23:13,007 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/29/
2025-07-05 23:23:13,025 | INFO | crawler.sources.baradwajrangan_links | Page 29 attempt 1 length=210600
2025-07-05 23:23:13,050 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/30/
2025-07-05 23:23:13,076 | INFO | crawler.sources.baradwajrangan_links | Page 30 attempt 1 length=212254
2025-07-05 23:23:13,099 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/31/
